Date ;CAC Index                                                       ;SPX Index;UKX Index;DAX Index                                                       ;NKY Index                                                       ;INDU Index                                                       ;EUR curncy;EURJPY curncy;EURGBP curncy;GSEACII Index;GSUSCII Index;GSJPCII Index;GOLDS Comdty;CL1 COMB Comdty    ;EUR003M Index;US0003M Index;BP0003M Index;JY0003 Index
07/09/2017;5114,62;2056,13487;8064,55295;12296,63;149,11149;18170,63917;1,2023;130,4;0,9177;#N/A;#N/A;#N/A;1125,44002;40,94587;-0,33;1,31722;0,28575;-0,03136
06/09/2017;5101,41;2067,19212;8045,333;12214,54;148,71154;18284,26312;1,1917;130,16;0,91373;#N/A;#N/A;#N/A;1118,63415;41,21741;-0,329;1,31722;0,28281;-0,0325
05/09/2017;5086,56;2064,89969;8063,56982;12123,71;149,76084;18275,48563;1,1914;129,64;0,91412;#N/A;#N/A;#N/A;1125,4768;40,88045;-0,329;1,31722;0,27781;-0,03093
04/09/2017;5103,97;#N/A;8053,56075;12102,21;149,57753;#N/A;1,1896;130,52;0,92015;#N/A;#N/A;#N/A;1120,65773;#N/A;-0,329;1,31611;0,27681;-0,03107
01/09/2017;5123,26;2088,50569;8127,90053;12142,64;150,58092;18542,38535;1,186;130,75;0,91587;0,90234;1,38303;1,26497;1117,30479;39,88025;-0,329;1,31611;0,2765;-0,02921
31/08/2017;5085,59;2080,33827;8064,17101;12055,84;150,12117;18473,27633;1,191;130,98;0,9211;#N/A;#N/A;#N/A;1112,19596;39,75255;-0,329;1,31778;0,27744;-0,02814
30/08/2017;5056,34;2064,5078;8001,92411;12002,47;148,57686;18390,81795;1,1884;131,01;0,91945;#N/A;#N/A;#N/A;1099,32797;38,60887;-0,33;1,31611;0,27744;-0,028
29/08/2017;5031,92;2035,86888;7893,72169;11945,88;147,61793;18196,87845;1,1972;131,33;0,92674;#N/A;#N/A;#N/A;1089,60554;38,64847;-0,33;1,31694;0,27838;-0,02807
28/08/2017;5079,75;2040,77815;#N/A;12123,47;148,71223;18208,56675;1,1979;130,87;0,92626;#N/A;#N/A;#N/A;1092,38538;38,88286;-0,329;#N/A;#N/A;#N/A
25/08/2017;5104,33;2055,22844;8021,62099;12167,94;149,84532;18350,86222;1,1924;130,39;0,92548;#N/A;#N/A;#N/A;1086,37166;40,27088;-0,329;1,31778;0,28025;-0,02764
24/08/2017;5113,13;2066,22329;8028,91676;12180,83;149,98117;18454,25313;1,1799;129,27;0,9218;#N/A;#N/A;#N/A;1089,70691;40,18129;-0,329;1,31722;0,27994;-0,0285
23/08/2017;5115,39;2071,04486;8001,36363;12174,3;150,85315;18483,25552;1,1807;128,75;0,92243;#N/A;#N/A;#N/A;1093,93268;41,02195;-0,329;1,31722;0,27994;-0,03264
22/08/2017;5131,86;2084,75859;8056,91471;12229,34;150,53218;18616,02399;1,1762;128,88;0,91721;#N/A;#N/A;#N/A;1092,43456;40,49643;-0,328;1,31722;0,2815;-0,02943
21/08/2017;5087,59;2053,76363;7989,85974;12065,99;150,72135;18355,6749;1,1815;128,75;0,91599;#N/A;#N/A;#N/A;1092,59134;40,06258;-0,329;1,31444;0,2815;-0,03157
18/08/2017;5114,15;2064,47361;8019,03809;12165,19;151,41135;18447,96133;1,1761;128,4;0,91348;#N/A;#N/A;#N/A;1092,81637;41,28862;-0,329;1,31472;0,27775;-0,03586
17/08/2017;5146,85;2069,67891;8102,6832;12203,46;152,86072;18525,44968;1,1723;128,45;0,91105;#N/A;#N/A;#N/A;1097,05737;40,10732;-0,329;1,31639;0,28088;-0,03443
16/08/2017;5176,61;2109,13528;8160,3259;12263,86;152,24625;18821,45714;1,1767;129,67;0,91281;#N/A;#N/A;#N/A;1096,62453;39,97607;-0,329;1,31667;0,27963;-0,03871
15/08/2017;5140,25;2099,86377;8094,11394;12177,04;152,36238;18743,28213;1,1735;129,88;0,91187;#N/A;#N/A;#N/A;1083,34329;40,51291;-0,329;1,31417;0,27963;-0,03357
14/08/2017;5121,67;2090,93538;8095,32789;12165,12;151,3631;18649,80152;1,178;129,14;0,90867;#N/A;#N/A;#N/A;1087,20429;40,35445;-0,329;1,31417;0,27963;-0,03643
11/08/2017;5060,92;2065,23989;8048,31477;12014,06;#N/A;18491,09239;1,1821;129,07;0,90849;#N/A;#N/A;#N/A;1090,72834;41,29938;-0,329;1,315;0,28088;-0,028
10/08/2017;5115,23;2073,83683;8157,40755;12014,3;153,53404;18579,57792;1,1772;128,56;0,90716;#N/A;#N/A;#N/A;1094,10561;41,32857;-0,329;1,30911;0,28213;-0,02486
09/08/2017;5145,7;2106,62468;8295,49509;12154;152,87871;18774,43735;1,1759;129,45;0,90426;#N/A;#N/A;#N/A;1087,65324;42,20027;-0,328;1,30917;0,28213;-0,01736
08/08/2017;5218,89;2105,95637;8332,175;12292,05;153,9957;18792,83513;1,1752;129,65;0,90458;#N/A;#N/A;#N/A;1072,97052;41,83969;-0,328;1,30944;0,28338;-0,01521
07/08/2017;5207,89;2104,42778;8320,97598;12257,17;153,62449;18761,91358;1,1795;130,63;0,90496;#N/A;#N/A;#N/A;1067,01164;41,89499;-0,328;1,31139;0,28213;-0,01821
04/08/2017;5203,44;2107,22314;8329,7284;12297,72;153,18949;18795,99332;1,1773;130,31;0,9027;#N/A;#N/A;#N/A;1070,92906;42,18139;-0,329;1,31194;0,27838;-0,0175
03/08/2017;5130,49;2082,87127;8272,06203;12154,72;153,16093;18557,67092;1,187;130,62;0,90349;#N/A;#N/A;#N/A;1068,76318;41,30929;-0,329;1,31167;0,29063;-0,01421
02/08/2017;5107,25;2087,60538;8266,9795;12181,48;153,21453;18550,92706;1,1856;131,27;0,89657;#N/A;#N/A;#N/A;1067,28179;41,78463;-0,331;1,31278;0,28806;-0,01707
01/08/2017;5127,03;2097,71292;8307,20463;12251,29;153,51773;18605,60773;1,1802;130,25;0,89389;0,89792;1,32147;1,13511;1074,84539;41,64337;-0,331;1,31056;0,28544;-0,01421
31/07/2017;5093,77;2091,52489;8232,72204;12118,25;152,7943;18534,51794;1,1842;130,57;0,89608;#N/A;#N/A;#N/A;1074,7905;42,47735;-0,33;1,31056;0,28613;-0,01579
28/07/2017;5131,39;2105,52772;8235,05261;12162,7;153,37531;18593,22932;1,1751;130,03;0,89465;#N/A;#N/A;#N/A;1081,3815;42,33881;-0,329;1,31056;0,28588;-0,0135
27/07/2017;5186,95;2122,2736;8338,92761;12212,04;154,64477;18687,02913;1,1677;129,92;0,89375;#N/A;#N/A;#N/A;1079,49674;42,0439;-0,329;1,31111;0,28588;-0,01364
26/07/2017;5190,17;2131,10009;8362,46811;12305,11;153,76266;18672,92489;1,1734;130,46;0,8943;#N/A;#N/A;#N/A;1084,15761;41,92827;-0,33;1,31389;0,28713;-0,01357
25/07/2017;5161,08;2125,74434;8318,47429;12264,31;153,39051;18547,52397;1,1647;130,31;0,89426;#N/A;#N/A;#N/A;1072,72809;41,09671;-0,329;1,31667;0,28681;-0,00807
24/07/2017;5127,7;2122,28039;8257,6311;12208,95;154,34024;18485,28091;1,1642;129,35;0,89355;#N/A;#N/A;#N/A;1078,7163;39,81784;-0,329;1,31389;0,28931;-0,006
21/07/2017;5117,66;2119,44114;8291,72989;12240,06;155,10751;18498,26017;1,1663;129,61;0,89739;#N/A;#N/A;#N/A;1075,81866;39,23367;-0,331;1,31444;0,28838;-0,00743
20/07/2017;5199,22;2125,87018;8351,53335;12447,25;154,94707;18574,79957;1,1631;130,16;0,89663;#N/A;#N/A;#N/A;1069,60033;40,21487;-0,332;1,3125;0,28806;-0,00629
19/07/2017;5216,07;2147,23555;8407,42244;12452,05;155,57484;18783,74273;1,1515;128,93;0,88419;#N/A;#N/A;#N/A;1077,35003;40,89923;-0,332;1,30722;0,28844;-0,00971
18/07/2017;5173,27;2128,18726;8338,76604;12430,39;154,37722;18660,03327;1,1554;129,48;0,88601;#N/A;#N/A;#N/A;1075,99036;40,13147;-0,331;1,30694;0,28844;-0,01486
17/07/2017;5230,17;2143,60172;8429,03908;12587,16;#N/A;18854,35905;1,1478;129,28;0,87925;#N/A;#N/A;#N/A;1075,69302;40,11506;-0,33;1,30611;0,29469;-0,00757
14/07/2017;5235,31;2146,14715;8422,14355;12631,72;155,93974;18882,74739;1,147;129,07;0,8754;#N/A;#N/A;#N/A;1072,25757;40,61437;-0,331;1,30361;0,29344;-0,00871
13/07/2017;5235,4;2148,91588;8410,48937;12641,33;155,72627;18921,15692;1,1398;129,13;0,88094;#N/A;#N/A;#N/A;1068,90085;40,45299;-0,331;1,30361;0,29594;-0,00443
12/07/2017;5222,13;2139,26101;8376,76056;12626,58;155,45708;18853,11323;1,1412;129,14;0,88574;#N/A;#N/A;#N/A;1068,63233;39,83014;-0,331;1,30389;0,29469;-0,00686
11/07/2017;5140,6;2120,21856;8232,52476;12437,02;154,92226;18714,2223;1,1467;130,65;0,89255;#N/A;#N/A;#N/A;1064,51053;39,37063;-0,331;1,3035;0,29713;-0,01293
10/07/2017;5165,64;2130,0719;8328,46995;12445,92;154,35422;18785,99467;1,1399;129,99;0,88499;#N/A;#N/A;#N/A;1065,65026;38,96104;-0,331;1,30411;0,29656;-0,00614
07/07/2017;5145,16;2125,85899;8303,93628;12388,68;153,17316;18771,33577;1,1401;129,92;0,88461;#N/A;#N/A;#N/A;1063,42043;38,77104;-0,331;1,30522;0,29838;-0,00186
06/07/2017;5152,4;2110,11384;8332,50276;12381,25;154,51358;18669,03596;1,1423;129,33;0,88061;#N/A;#N/A;#N/A;1072,91157;39,8599;-0,33;1,30411;0,30088;-0,00329
05/07/2017;5180,1;2145,47543;8396,90673;12453,68;156,42315;18943,52613;1,1352;128,57;0,8777;#N/A;#N/A;#N/A;1082,18379;39,8042;-0,331;1,303;0,30363;-0,00014
04/07/2017;5174,9;#N/A;8378,72539;12437,13;155,92943;#N/A;1,1346;128,54;0,87814;#N/A;#N/A;#N/A;1077,66717;#N/A;-0,329;1,30211;0,30144;-0,00157
03/07/2017;5195,72;2138,77785;8416,39105;12475,31;155,72679;18912,80226;1,1364;128,85;0,87817;0,91573;1,27675;0,8541;1074,34182;41,4458;-0,331;1,30072;0,30388;0,00057
30/06/2017;5120,68;2123,37677;8334,69417;12325,12;156,23647;18706,41449;1,1426;128,4;0,8771;#N/A;#N/A;#N/A;1087,83847;40,33996;-0,331;1,29917;0,30669;-0,00014
29/06/2017;5154,35;2116,97284;8352,87001;12416,19;157,99368;18623,82266;1,1441;128,34;0,87962;#N/A;#N/A;#N/A;1089,69381;39,30884;-0,331;1,29861;0,30669;0,00086
28/06/2017;5252,9;2145,09575;8396,1715;12647,27;157,6441;18856,22199;1,1378;127,77;0,8802;#N/A;#N/A;#N/A;1097,95219;39,3215;-0,331;1,29639;0,29994;0,00729
27/06/2017;5258,58;2138,77288;8400,45861;12671,02;159,09702;18838,98529;1,1339;127,39;0,88475;#N/A;#N/A;#N/A;1102,47967;39,10891;-0,331;1,29506;0,30025;-0,00329
26/06/2017;5295,75;2180,07693;8468,505;12770,83;161,27999;19136,17338;1,1182;125,07;0,87891;#N/A;#N/A;#N/A;1112,55808;38,77369;-0,331;1,29483;0,30038;-0,00329
23/06/2017;5266,12;2177,63691;8431,96032;12733,41;161,5491;19107,58218;1,1194;124,5;0,8799;#N/A;#N/A;#N/A;1122,39886;38,41207;-0,331;1,29328;0,303;-0,00471
22/06/2017;5281,93;2182,23378;8446,88839;12794;161,93524;19180,07266;1,1152;124,15;0,8794;#N/A;#N/A;#N/A;1120,87661;38,31122;-0,33;1,29556;0,29956;0,001
21/06/2017;5274,26;2184,99157;8458,02226;12774,26;162,22102;19206,9878;1,1168;124,39;0,88136;#N/A;#N/A;#N/A;1118,28299;38,15376;-0,329;1,28944;0,28606;0,00243
20/06/2017;5293,65;2190,58879;8480,26636;12814,79;163,14946;19296,30618;1,1134;124,1;0,8816;#N/A;#N/A;#N/A;1117,29887;38,85843;-0,329;1,28722;0,28706;-0,00229
19/06/2017;5310,72;2198,63784;8592,47561;12888,95;161,38801;19292,93865;1,1149;124,33;0,87523;#N/A;#N/A;#N/A;1114,24412;39,60928;-0,329;1,28022;0,29681;-0,00807
16/06/2017;5263,31;2174,59103;8528,14008;12752,73;160,82277;19111,87711;1,1198;124,15;0,87595;#N/A;#N/A;#N/A;1120,4308;39,9857;-0,329;1,27356;0,29556;-0,01093
15/06/2017;5216,88;2181,96983;8490,8677;12691,81;160,33868;19160,29816;1,1145;123,64;0,87365;#N/A;#N/A;#N/A;1124,79372;39,88159;-0,329;1,26744;0,28869;-0,01093
14/06/2017;5243,29;2162,61858;8483,54003;12805,95;161,68466;18960,84498;1,1218;122,92;0,87973;#N/A;#N/A;#N/A;1118,39352;39,67888;-0,331;1,25033;0,28994;-0,01093
13/06/2017;5261,74;2178,495;8532,90543;12764,98;161,36963;19039,87744;1,1211;123,4;0,87896;#N/A;#N/A;#N/A;1130,69093;41,47474;-0,331;1,24556;0,28994;-0,01093
12/06/2017;5240,59;2169,48553;8485,90436;12690,44;162,08125;18963,80597;1,1203;123,17;0,88504;#N/A;#N/A;#N/A;1130,46975;41,15021;-0,331;1,24167;0,28869;-0,01093
09/06/2017;5299,71;2171,61102;8563,86723;12815,72;161,75376;18996,22317;1,1195;123,51;0,87818;#N/A;#N/A;#N/A;1131,11716;40,92695;-0,331;1,23644;0,28994;-0,01093
08/06/2017;5264,24;2170,70107;8596,84632;12713,58;161,28156;18892,73038;1,1214;123,39;0,86573;#N/A;#N/A;#N/A;1139,89034;40,70639;-0,33;1,22811;0,28994;-0,01093
07/06/2017;5265,53;2159,91113;8581,99044;12672,49;162,17618;18795,99596;1,1257;123,62;0,86871;#N/A;#N/A;#N/A;1142,56545;40,58589;-0,329;1,221;0,29019;-0,01064
06/06/2017;5269,22;2155,57239;8602,61387;12690,12;162,02152;18754,41923;1,1277;123,38;0,87344;#N/A;#N/A;#N/A;1148,33189;42,75954;-0,329;1,219;0,29094;-0,00993
05/06/2017;5307,89;2164,84502;8643,28794;#N/A;162,27447;18825,23688;1,1254;124,32;0,87206;#N/A;#N/A;#N/A;1137,05681;42,1221;-0,329;1,21956;0,29288;-0,01107
02/06/2017;5343,41;2164,21479;8628,54156;12822,94;162,0669;18816,58302;1,1279;124,58;0,87558;#N/A;#N/A;#N/A;1135,0754;42,28926;-0,329;1,2225;0,29163;-0,0125
01/06/2017;5318,67;2167,76098;8670,96135;12664,92;159,06223;18861,89089;1,1213;124,86;0,87044;0,91882;1,28457;0,89206;1129,30415;43,14005;-0,329;1,21806;0,29256;-0,01179
31/05/2017;5283,63;2146,30244;8626,15983;12615,06;158,01375;18695,96012;1,1244;124,56;0,87229;#N/A;#N/A;#N/A;1129,25598;43,0008;-0,329;1,21;0,29381;-0,01579
30/05/2017;5305,94;2159,2035;8650,60326;12598,68;158,93866;18818,3183;1,1186;123,99;0,86992;#N/A;#N/A;#N/A;1130,33559;44,43848;-0,329;1,20178;0,2965;-0,01564
29/05/2017;5332,47;#N/A;#N/A;12628,95;158,26248;#N/A;1,1164;124,22;0,86948;#N/A;#N/A;#N/A;1136,11956;#N/A;-0,329;#N/A;#N/A;#N/A
26/05/2017;5336,64;2161,42084;8640,91187;12602,18;158,16906;18860,40914;1,1183;124,5;0,8731;#N/A;#N/A;#N/A;1133,48844;44,55578;-0,329;1,20178;0,29963;-0,01529
25/05/2017;5337,16;2152,85262;8684,43603;12621,72;158,06256;18793,85739;1,121;125,37;0,86613;#N/A;#N/A;#N/A;1119,35724;43,59066;-0,329;1,20039;0,30244;-0,01386
24/05/2017;5341,34;2151,00187;8694,1032;12642,87;157,65737;18798,01389;1,1219;125,08;0,86461;#N/A;#N/A;#N/A;1126,14068;45,9474;-0,329;1,19761;0,30244;-0,01386
23/05/2017;5348,16;2142,97706;8681,11729;12659,15;156,94406;18707,92544;1,1183;125,01;0,86281;#N/A;#N/A;#N/A;1117,90121;45,98821;-0,33;1,18867;0,30431;-0,01279
22/05/2017;5322,88;2131,04862;8683,44938;12619,46;157,60947;18599,63511;1,1237;125,08;0,86439;#N/A;#N/A;#N/A;1122,14705;45,15756;-0,329;1,192;0,30369;-0,01279
19/05/2017;5324,4;2128,25483;8693,68741;12638,69;157,07328;18590,68881;1,1206;124,69;0,85963;#N/A;#N/A;#N/A;1122,25005;44,97364;-0,331;1,18644;0,30431;-0,01279
18/05/2017;5289,73;2126,29873;8684,9578;12590,06;158,37544;18571,83132;1,1103;123,78;0,85802;#N/A;#N/A;#N/A;1120,91948;44,35556;-0,331;1,17172;0,30681;-0,01279
17/05/2017;5317,89;2116,20581;8717,44519;12631,61;159,68351;18501,46318;1,1159;123,68;0,86036;#N/A;#N/A;#N/A;1132,35767;44,05638;-0,331;1,17839;0,31119;-0,01121
16/05/2017;5406,1;2167,45208;8771,62664;12804,53;158,83308;18941,63055;1,1083;125,37;0,85791;#N/A;#N/A;#N/A;1116,88781;43,93283;-0,331;1,18117;0,31244;-0,00864
15/05/2017;5417,4;2189,10157;8768,08907;12807,04;159,38641;19119,68239;1,0975;124,88;0,85102;#N/A;#N/A;#N/A;1121,45531;44,51431;-0,33;1,17944;0,31525;-0,01007
12/05/2017;5405,42;2189,66929;8765,98381;12770,41;160,55694;19137,84172;1,0931;123,89;0,84763;#N/A;#N/A;#N/A;1124,75959;43,81354;-0,329;1,17956;0,314;-0,00593
11/05/2017;5383,42;2203,40475;8752,20819;12711,06;161,41443;19250,40942;1,0861;123,66;0,84284;#N/A;#N/A;#N/A;1127,31209;44,01399;-0,329;1,18178;0,31463;-0,00093
10/05/2017;5400,46;2207,97744;8793,92656;12757,46;160,53585;19270,43557;1,0868;124,2;0,84001;#N/A;#N/A;#N/A;1121,85773;43,54987;-0,329;1,18094;0,31463;0,0015
09/05/2017;5398,01;2199,81637;8723,59124;12749,12;159,49615;19250,89877;1,0874;123,95;0,84068;#N/A;#N/A;#N/A;1120,96173;42,1072;-0,329;1,182;0,31838;0,00614
08/05/2017;5382,95;2194,82243;8639,88511;12694,55;161,07182;19220,89215;1,0924;123,72;0,84418;#N/A;#N/A;#N/A;1121,72065;42,47164;-0,329;1,18456;0,31963;-0,001
05/05/2017;5432,4;2183,15745;8604,19474;12716,89;#N/A;19114,59459;1,0998;123,93;0,84733;#N/A;#N/A;#N/A;1111,55594;42,05642;-0,329;1,18039;0,32119;0,00186
04/05/2017;5372,42;2177,4376;8534,05334;12647,78;#N/A;19091,9179;1,0985;123,54;0,84997;#N/A;#N/A;#N/A;1119,09978;41,47986;-0,329;1,17928;0,32306;0,00043
03/05/2017;5301;2187,5331;8557,9113;12527,84;#N/A;19197,49051;1,0886;122,76;0,84596;#N/A;#N/A;#N/A;1134,14849;43,80324;-0,329;1,17122;0,32181;0,00071
02/05/2017;5304,15;2192,52698;8590,23873;12507,9;159,01432;19209,5091;1,093;122,43;0,8448;#N/A;#N/A;#N/A;1150,83438;43,70072;-0,329;1,17372;0,32369;-0,00043
01/05/2017;#N/A;2190,32472;#N/A;#N/A;158,47494;19179,62302;1,0899;121,92;0,84579;0,97212;1,31145;0,75202;1152,46701;44,7909;#N/A;#N/A;#N/A;#N/A
28/04/2017;5267,33;2187,13875;8558,02424;12438,01;158,05127;19209,71449;1,0895;121,53;0,84134;#N/A;#N/A;#N/A;1163,4621;45,25273;-0,329;1,17233;0,32525;0,00243
27/04/2017;5271,7;2196,36817;8584,65697;12443,79;159,06938;19291,40316;1,0873;120,97;0,84256;#N/A;#N/A;#N/A;1162,48627;45,02575;-0,329;1,16956;0,324;0,00993
26/04/2017;5287,88;2195,35628;8599,68451;12472,8;158,78083;19287,43894;1,0904;121,09;0,84869;#N/A;#N/A;#N/A;1167,11274;45,62759;-0,329;1,17178;0,3245;0,00386
25/04/2017;5277,88;2181,57832;8532,21476;12467,04;157,01601;19176,28929;1,0926;121,37;0,85089;#N/A;#N/A;#N/A;1154,66709;45,26441;-0,329;1,17039;0,32875;0,0085
24/04/2017;5268,85;2189,77117;8564,57683;12454,98;158,57512;19151,34719;1,0868;119,29;0,84934;#N/A;#N/A;#N/A;1177,07982;45,40675;-0,329;1,1665;0,334;0,01314
21/04/2017;5059,2;2196,47427;8514,43878;12048,57;159,79044;19216,08507;1,0728;116,94;0,83783;#N/A;#N/A;#N/A;1200,87917;46,40419;-0,331;1,15622;0,33525;0,01193
20/04/2017;5077,91;2192,29489;8492,43284;12027,32;156,8739;19150,11254;1,0717;117,16;0,83636;#N/A;#N/A;#N/A;1192,89504;46,7802;-0,332;1,15317;0,33588;0,0055
19/04/2017;5003,73;2183,16519;8492,72557;12016,45;158,09544;19051,81161;1,0711;116,61;0,8383;#N/A;#N/A;#N/A;1195,4014;47,09617;-0,332;1,15567;0,33681;0,008
18/04/2017;4990,25;2187,32718;8521,1977;12000,44;158,59095;19166,30491;1,073;116,35;0,83558;#N/A;#N/A;#N/A;1204,3333;48,94471;-0,331;1,15622;0,33556;0,00979
17/04/2017;#N/A;2204,8151;#N/A;#N/A;158,75889;19370,11444;1,0643;115,91;0,84696;#N/A;#N/A;#N/A;1205,82416;49,41806;#N/A;#N/A;#N/A;#N/A
14/04/2017;#N/A;#N/A;#N/A;#N/A;158,96567;#N/A;1,0618;115,36;0,84784;#N/A;#N/A;#N/A;1210,85886;#N/A;#N/A;#N/A;#N/A;#N/A
13/04/2017;5071,1;2192,57197;8634,1663;12109;159,02288;19255,55451;1,0613;115,78;0,84892;#N/A;#N/A;#N/A;1212,4647;50,0659;-0,331;1,15844;0,33931;0,01264
12/04/2017;5101,11;2211,78073;8658,3887;12154,7;159,6493;19422,61778;1,0665;116,27;0,85055;#N/A;#N/A;#N/A;1213,84637;50,09432;-0,332;1,15844;0,33881;0,01671
11/04/2017;5101,86;2218,45432;8665,74331;12139,35;160,9876;19463,99697;1,0605;116,24;0,84901;#N/A;#N/A;#N/A;1201,2913;50,32988;-0,332;1,15511;0,33975;0,01886
10/04/2017;5107,45;2223,73577;8610,04577;12200,52;159,8076;19488,69767;1,0596;117,56;0,85351;#N/A;#N/A;#N/A;1183,67459;50,07547;-0,332;1,15567;0,33813;0,00886
07/04/2017;5135,28;2222,41725;8587,78648;12225,06;158,43278;19488,72498;1,0591;117,65;0,85553;#N/A;#N/A;#N/A;1183,55501;49,28767;-0,33;1,15761;0,33844;0,02829
06/04/2017;5121,44;2213,60562;8556,05905;12230,89;157,48583;19401,83025;1,0644;117,95;0,85366;#N/A;#N/A;#N/A;1175,54926;48,5446;-0,33;1,15539;0,33881;0,02664
05/04/2017;5091,85;2209,9652;8585,64745;12217,54;159,17964;19393,39757;1,0663;118,05;0,85421;#N/A;#N/A;#N/A;1179,39321;48,0417;-0,329;1,15039;0,33619;0,03521
04/04/2017;5101,13;2213,82601;8538,11688;12282,34;159,39997;19406,47241;1,0674;118,2;0,858;#N/A;#N/A;#N/A;1178,36507;47,86605;-0,33;1,14983;0,33531;0,03521
03/04/2017;5085,91;2212,58802;8522,54382;12257,2;160,38766;19369,86299;1,067;118,32;0,85447;1,06932;1,60398;1,01304;1175,64028;47,12504;-0,33;1,14983;0,33931;0,02164
31/03/2017;5122,51;2208,76879;8585,96444;12312,87;158,81018;19316,83715;1,0652;118,67;0,84852;#N/A;#N/A;#N/A;1167,94437;47,30298;-0,329;1,14956;0,33744;0,02593
30/03/2017;5089,64;2212,31321;8588,82308;12256,43;159,88362;19365,18146;1,0674;119,48;0,8562;#N/A;#N/A;#N/A;1160,9352;47,03849;-0,33;1,14761;0,33744;0,01364
29/03/2017;5069,04;2196,19559;8511,56803;12203;160,9641;19216,18483;1,0766;119,54;0,86583;#N/A;#N/A;#N/A;1165,95202;46,05153;-0,33;1,14678;0,34038;0,02436
28/03/2017;5046,2;2177,20859;8460,55793;12149,42;160,20127;19109,66491;1,0814;120,18;0,86845;#N/A;#N/A;#N/A;1155,61248;44,6506;-0,33;1,15222;0,34163;0,02079
27/03/2017;5017,43;2155,36643;8434,11639;11996,07;158,03663;18916,58732;1,0864;120,23;0,86503;#N/A;#N/A;#N/A;1154,60695;43,93409;-0,33;1,15189;0,34475;0,01293
24/03/2017;5020,9;2169,5483;8485,82937;12064,27;160,81061;19063,97696;1,0798;120,22;0,86565;#N/A;#N/A;#N/A;1150,91628;44,40022;-0,33;1,15128;0,34131;0,01864
23/03/2017;5032,76;2176,01332;8521,37883;12039,68;159,42658;19160,17074;1,0783;119,62;0,86124;#N/A;#N/A;#N/A;1155,0877;44,2445;-0,33;1,15289;0,34288;0,0415
22/03/2017;4994,7;2172,27819;8455,50904;11904,12;159,00487;19111,36877;1,0797;120,03;0,86485;#N/A;#N/A;#N/A;1154,87933;44,43622;-0,33;1,15678;0,34288;0,00543
21/03/2017;5002,43;2168,58176;8517,61722;11962,13;161,10002;19121,11182;1,0811;120,77;0,8663;#N/A;#N/A;#N/A;1151,42469;43,79684;-0,329;1,15622;0,34313;0,00357
20/03/2017;5012,16;2212,40676;8549,68355;12052,9;#N/A;19487,19181;1,0739;120,88;0,86899;#N/A;#N/A;#N/A;1150,57323;44,9478;-0,329;1,15622;0,34181;-0,00571
17/03/2017;5029,24;2213,14908;8563,64729;12095,24;161,2639;19462,7016;1,0738;121,03;0,86625;#N/A;#N/A;#N/A;1143,95127;45,39363;-0,329;1,15178;0,34438;-0,00643
16/03/2017;5013,38;2222,47306;8548,93297;12083,18;161,3388;19537,61156;1,0766;121,99;0,87098;#N/A;#N/A;#N/A;1144,58229;45,49697;-0,329;1,15178;0,345;-0,01243
15/03/2017;4985,48;2244,5281;8457,26016;12009,87;160,7671;19714,02993;1,0734;121,7;0,87328;#N/A;#N/A;#N/A;1147,71342;45,97723;-0,329;1,14817;0,34388;-0,01671
14/03/2017;4974,26;2227,14429;8427,47824;11988,79;161,00942;19619,02753;1,0604;121,68;0,87255;#N/A;#N/A;#N/A;1128,90501;44,92986;-0,33;1,13733;0,34263;-0,01643
13/03/2017;4999,6;2226,72856;8456,34907;11990,03;160,50784;19590,46859;1,0653;122,39;0,8719;#N/A;#N/A;#N/A;1129,6228;45,40764;-0,33;1,13122;0,34375;-0,00214
10/03/2017;4993,32;2223,82613;8375,47488;11963,18;159,97999;19592,25838;1,0673;122,53;0,8776;#N/A;#N/A;#N/A;1129,19204;45,44943;-0,329;1,12122;0,34675;-0,01214
09/03/2017;4981,51;2235,22695;8414,27814;11978,39;159,09669;19714,73483;1,0577;121,58;0,86951;#N/A;#N/A;#N/A;1135,3214;46,57845;-0,329;1,11956;0,34675;-0,01071
08/03/2017;4960,48;2242,55479;8459,47743;11967,31;159,43444;19792,8542;1,0541;120,54;0,86632;#N/A;#N/A;#N/A;1146,76376;47,71757;-0,329;1,109;0,35206;-0,00643
07/03/2017;4955;2239,61219;8471,58901;11966,14;160,48729;19787,00687;1,0566;120,44;0,86614;#N/A;#N/A;#N/A;1149,74466;50,25059;-0,328;1,10622;0,35556;-0,01643
06/03/2017;4972,19;2245,51906;8498,01182;11958,4;160,64742;19809,3589;1,0582;120,52;0,86482;#N/A;#N/A;#N/A;1158,33337;50,29306;-0,329;1,10622;0,35619;-0,00786
03/03/2017;4995,13;2256,3152;8558,38631;12027,36;161,07325;19888,00505;1,0622;121,13;0,86318;#N/A;#N/A;#N/A;1168,86011;50,49233;-0,329;1,10167;0,35556;-0,01214
02/03/2017;4963,8;2267,19962;8618,36322;12059,57;162,64194;19991,40558;1,0507;120,21;0,85646;#N/A;#N/A;#N/A;1174,86204;50,07615;-0,329;1,1;0,354;-0,009
01/03/2017;4960,83;2268,04237;8609,42294;12067,19;161,51804;19988,21543;1,0547;119,95;0,85793;1,10754;1,41992;1,10754;1182,76704;50,95608;-0,329;1,09278;0,35025;-0,01543
28/02/2017;4858,58;2228,16732;8502,08652;11834,41;161,00751;19619,38182;1,0576;119,27;0,85427;#N/A;#N/A;#N/A;1176,78175;50,9144;-0,33;1,064;0,3565;-0,01043
